C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_01_938.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_01_938.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_01_938.jpg, 0, 0, 0, 7.821608E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_039.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_039.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_039.jpg, 0, 0, 0, 7.939345E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_140.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_140.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_140.jpg, 0, 0, 0, 7.814711E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_241.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_241.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_241.jpg, 0, 0, 0, 7.834944E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_342.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_342.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_342.jpg, 0, 0, 0, 7.894421E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_445.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_445.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_445.jpg, 0, 0, 0, 8.078711E-05
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_691.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_691.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_691.jpg, -0.733915, 0.7339149, 0, 2.036397
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_789.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_789.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_789.jpg, -0.4446245, 0.4446245, 0, 2.690192
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_889.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_889.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_889.jpg, -0.1493259, 0.1493259, 0, 3.003879
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_02_990.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_02_990.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_02_990.jpg, 0, 0.007181786, 0, 3.004083
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_091.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_091.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_091.jpg, -0.2836169, 0.3047737, 0, 3.175608
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_193.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_193.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_193.jpg, -0.3374244, 0.3585811, 0, 3.648176
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_296.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_296.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_296.jpg, -0.03399891, 0.05515561, 0, 3.818613
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_398.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_398.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_398.jpg, 0, 0, 0, 3.785611
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_498.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_498.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_498.jpg, 0, 0.02296485, 0, 3.752254
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_598.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_598.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_598.jpg, -0.1402227, 0.3231183, 0, 3.972454
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_699.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_699.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_699.jpg, -0.3449395, 0.5834331, 0, 4.542381
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_800.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_800.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_800.jpg, -0.03959477, 0.2780884, 0, 4.976847
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_03_901.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_03_901.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_03_901.jpg, 0, 0, 0, 5.042655
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_002.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_002.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_002.jpg, 0, 0, 0, 4.992022
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_102.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_102.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_102.jpg, -0.1296086, 0.1437085, 0, 4.992306
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_204.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_204.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_204.jpg, -0.3055785, 0.3196784, 0, 5.417023
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_304.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_304.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_304.jpg, -0.001681656, 0.01578155, 0, 5.538066
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_405.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_405.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_405.jpg, 0, 0, 0, 5.481847
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_507.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_507.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_507.jpg, 0, 0, 0, 5.426813
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_609.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_609.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_609.jpg, -0.2913736, 0.2913736, 0, 5.557456
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_710.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_710.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_710.jpg, -0.2300463, 0.2300463, 0, 5.890116
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_811.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_811.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_811.jpg, 0, 0, 0, 5.902389
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_04_912.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_04_912.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_04_912.jpg, 0, 0, 0, 5.842557
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_013.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_013.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_013.jpg, -0.04791792, 0.04791792, 0, 5.792615
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_114.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_114.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_114.jpg, -0.3511189, 0.3511188, 0, 5.982876
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_215.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_215.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_215.jpg, -0.08439789, 0.1122175, 0, 6.204038
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_315.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_315.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_315.jpg, 0, 0, 0, 6.143799
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_417.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_417.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_417.jpg, 0, 0, 0, 6.082048
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_520.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_520.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_520.jpg, -0.2597308, 0.2597308, 0, 6.269442
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_621.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_621.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_621.jpg, -0.5641911, 0.5486058, 0, 6.69156
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_722.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_722.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_722.jpg, -0.315453, 0.2536712, 0, 7.076515
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_822.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_822.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_822.jpg, -0.009743366, 0, 0, 7.09203
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_05_925.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_05_925.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_05_925.jpg, 0, 0, 0, 7.003376
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_026.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_026.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_026.jpg, 0, 0.105445, 0, 6.964104
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_129.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_129.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_129.jpg, -0.2921661, 0.4062538, 0, 7.21125
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_229.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_229.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_229.jpg, -0.02237168, 0.1364593, 0, 7.453558
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_331.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_331.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_331.jpg, 0, 0, 0, 7.400758
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_431.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_431.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_431.jpg, 0, 0, 0, 7.326412
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_533.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_533.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_533.jpg, 0, 0, 0, 7.25289
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_635.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_635.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_635.jpg, 0, 0, 0, 7.180115
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_736.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_736.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_736.jpg, -0.2842738, 0.2674928, 0, 7.264338
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_838.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_838.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_838.jpg, -0.05494947, 0.03816847, 0, 7.382678
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_06_940.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_06_940.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_06_940.jpg, 0, 0, 0, 7.307486
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_041.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_041.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_041.jpg, 0, 0, 0, 7.234033
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_141.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_141.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_141.jpg, -0.05636821, 0.05636821, 0, 7.170955
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_242.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_242.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_242.jpg, -0.3569563, 0.3569563, 0, 7.379219
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_345.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_345.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_345.jpg, -0.02954968, 0.02954968, 0, 7.554314
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_446.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_446.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_446.jpg, 0, 0, 0, 7.476969
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_549.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_549.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_549.jpg, 0, 0, 0, 7.401797
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_649.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_649.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_649.jpg, -0.2862628, 0.2938493, 0, 7.508711
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_752.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_752.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_752.jpg, -0.01062623, 0.01821277, 0, 7.611103
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_854.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_854.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_854.jpg, 0, 0, 0, 7.533802
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_07_954.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_07_954.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_07_954.jpg, 0, 0, 0, 7.457608
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_055.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_055.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_055.jpg, -0.01403399, 0.04406106, 0, 7.389476
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_156.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_156.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_156.jpg, -0.29599, 0.3406074, 0, 7.553699
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_257.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_257.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_257.jpg, 0, 0.05325167, 0, 7.671739
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_358.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_358.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_358.jpg, 0, 0, 0, 7.595009
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_459.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_459.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_459.jpg, 0, 0, 0, 7.516995
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_559.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_559.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_559.jpg, -0.1754073, 0.1276043, 0, 7.475352
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_661.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_661.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_661.jpg, -0.4777397, 0.4299368, 0, 7.720908
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_764.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_764.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_764.jpg, -0.2200723, 0.1722694, 0, 8.06032
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_865.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_865.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_865.jpg, 0, 0, 0, 8.015141
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_08_966.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_08_966.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_08_966.jpg, 0, 0, 0, 7.931571
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_09_067.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_09_067.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_09_067.jpg, -0.2959585, 0.2959585, 0, 8.029378
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_09_169.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_09_169.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_09_169.jpg, -0.5767641, 0.5767641, 0, 8.436895
C:\Users\Aiel\Downloads\simulator-windows-64\IMG\center_2019_01_11_20_49_09_269.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\left_2019_01_11_20_49_09_269.jpg, C:\Users\Aiel\Downloads\simulator-windows-64\IMG\right_2019_01_11_20_49_09_269.jpg, -0.275362, 0.275362, 0, 8.847436
